_id,name,lat,long,category,geometry,distance,category_simplify,city
6135fecc0c5109129a29addb,Nourish Cafe,37.79052853432049,-122.41729615432376,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.41729615432376, 37.79052853432049]}",2.129026570822353,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ad6c,Kids by the Bay - Civic Center,37.77943000926396,-122.41181911544112,Preschool,"{'type': 'Point', 'coordinates': [-122.41181911544112, 37.77943000926396]}",2.1422300710086675,Preschool,San Francisco
6135fecc0c5109129a29ad6d,Destination Art,37.80432242850787,-122.41174572790251,Preschool,"{'type': 'Point', 'coordinates': [-122.41174572790251, 37.80432242850787]}",2.149457174016268,Preschool,San Francisco
6135fecc0c5109129a29ad6e,North Beach Kids,37.802876,-122.413579,Preschool,"{'type': 'Point', 'coordinates': [-122.413579, 37.802876]}",2.1796779750445965,Preschool,San Francisco
6135fecc0c5109129a29adb9,Newport Private Jet,37.77974624260648,-122.41329967975618,Airport Service,"{'type': 'Point', 'coordinates': [-122.41329967975618, 37.77974624260648]}",2.222217395109868,Transportation,San Francisco
6135fecc0c5109129a29ad6f,826 Valencia Mission Bay,37.77164,-122.39148,Preschool,"{'type': 'Point', 'coordinates': [-122.39148, 37.77164]}",2.2452085991872948,Preschool,San Francisco
6135fecc0c5109129a29adad,Raven Bar,37.775699,-122.408804,Nightclub,"{'type': 'Point', 'coordinates': [-122.408804, 37.775699]}",2.258568905322485,Going Out,San Francisco
6135fecc0c5109129a29ad85,Cat Club,37.77532380183384,-122.40990075364924,Nightclub,"{'type': 'Point', 'coordinates': [-122.40990075364924, 37.77532380183384]}",2.350991957961553,Going Out,San Francisco
6135fecc0c5109129a29ad86,F8 | 1192 Folsom,37.77525997104541,-122.40997307707066,Nightclub,"{'type': 'Point', 'coordinates': [-122.40997307707066, 37.77525997104541]}",2.3605069091731377,Going Out,San Francisco
6135fecc0c5109129a29adcb,Golden Era Vegan,37.78149473910515,-122.41682231651436,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.41682231651436, 37.78149473910515]}",2.376753814080752,Vegan Restaurant,San Francisco
6135fecc0c5109129a29adec,Vegan Picnic Polk St,37.788959,-122.420448,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.420448, 37.788959]}",2.4219294064694967,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ad70,College Papers Plus,37.7703718,-122.38712479999998,Preschool,"{'type': 'Point', 'coordinates': [-122.38712479999998, 37.7703718]}",2.4391799173356064,Preschool,San Francisco
6135fecc0c5109129a29adce,Ike's Sandwiches,37.78514559764317,-122.4196290626362,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.4196290626362, 37.78514559764317]}",2.4438389576725688,Vegan Restaurant,San Francisco
6135fecc0c5109129a29adde,Thai Idea Vegetarian Restaurant,37.783395,-122.419141,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.419141, 37.783395]}",2.46982248560244,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ad71,Studio Montessori,37.771053,-122.405045,Preschool,"{'type': 'Point', 'coordinates': [-122.405045, 37.771053]}",2.532836857259495,Preschool,San Francisco
6135fecc0c5109129a29adcd,Ananda Fuara,37.77769251469199,-122.41635331222618,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.41635331222618, 37.77769251469199]}",2.574088029731591,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ad73,Montessori House Of Children,37.78523594799047,-122.4235665733102,Preschool,"{'type': 'Point', 'coordinates': [-122.4235665733102, 37.78523594799047]}",2.7729693974829104,Preschool,San Francisco
6135fecc0c5109129a29ad76,Mission Montessori,37.776597,-122.418816,Preschool,"{'type': 'Point', 'coordinates': [-122.418816, 37.776597]}",2.8201648660263867,Preschool,San Francisco
6135fecc0c5109129a29ad74,LePort School,37.77648592073688,-122.41888653123536,Preschool,"{'type': 'Point', 'coordinates': [-122.41888653123536, 37.77648592073688]}",2.8325350416757376,Preschool,San Francisco
6135fecc0c5109129a29adc6,Pet Grooming Headquarters,37.79854203331253,-122.4246076605325,Pet Service,"{'type': 'Point', 'coordinates': [-122.4246076605325, 37.79854203331253]}",2.8667854394217844,Pet Services,San Francisco
6135fecc0c5109129a29adbf,Hazal Inc,37.76786300000001,-122.405289,Airport Tram,"{'type': 'Point', 'coordinates': [-122.405289, 37.76786300000001]}",2.867466148097352,Transportation,San Francisco
6135fecc0c5109129a29ad97,Death Guild,37.770971427358845,-122.41271260029936,Nightclub,"{'type': 'Point', 'coordinates': [-122.41271260029936, 37.770971427358845]}",2.885076731737513,Going Out,San Francisco
6135fecc0c5109129a29ad8b,DNA Lounge,37.77095628461496,-122.41268883306265,Nightclub,"{'type': 'Point', 'coordinates': [-122.41268883306265, 37.77095628461496]}",2.8851825228404184,Going Out,San Francisco
6135fecc0c5109129a29ad8e,Bootie San Francisco,37.77093906046874,-122.41283099747608,Nightclub,"{'type': 'Point', 'coordinates': [-122.41283099747608, 37.77093906046874]}",2.8941813534982512,Going Out,San Francisco
6135fecc0c5109129a29ada3,Halcyon,37.77157537321351,-122.41390493831862,Nightclub,"{'type': 'Point', 'coordinates': [-122.41390493831862, 37.77157537321351]}",2.8963886544352007,Going Out,San Francisco
6135fecc0c5109129a29ad9c,Breakfast of Champions,37.76802444225814,-122.40674322842855,Nightclub,"{'type': 'Point', 'coordinates': [-122.40674322842855, 37.76802444225814]}",2.9011828463266247,Going Out,San Francisco
6135fecc0c5109129a29ad91,Audio Nightclub,37.771378317023306,-122.41383186758934,Nightclub,"{'type': 'Point', 'coordinates': [-122.41383186758934, 37.771378317023306]}",2.90940571888596,Going Out,San Francisco
6135fecc0c5109129a29adee,Woodblock,37.778018,-122.421525,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.421525, 37.778018]}",2.9285097133859086,Vegan Restaurant,San Francisco
6135fecc0c5109129a29add6,Baia,37.77815,-122.421775,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.421775, 37.77815]}",2.9396571269410448,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ad87,The Great Northern,37.7674784367717,-122.4064062479358,Nightclub,"{'type': 'Point', 'coordinates': [-122.4064062479358, 37.7674784367717]}",2.944724202658941,Going Out,San Francisco
6135fecc0c5109129a29ad79,Bright Horizons at Kansas Street,37.7666032,-122.403834,Preschool,"{'type': 'Point', 'coordinates': [-122.403834, 37.7666032]}",2.954697747411673,Preschool,San Francisco
6135fecc0c5109129a29add9,Hella Vegan Eats,37.770232781504006,-122.4139999833356,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.4139999833356, 37.770232781504006]}",3.018797011911472,Vegan Restaurant,San Francisco
6135fecc0c5109129a29adc0,YU CO INC,37.7654,-122.40279,Airport Tram,"{'type': 'Point', 'coordinates': [-122.40279, 37.7654]}",3.0550241798262348,Transportation,San Francisco
6135fecc0c5109129a29addd,Next Level Burger,37.76465188329896,-122.40280100147268,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.40280100147268, 37.76465188329896]}",3.13527618200649,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ad88,Jolene’s,37.76560954693832,-122.41323461829955,Nightclub,"{'type': 'Point', 'coordinates': [-122.41323461829955, 37.76560954693832]}",3.4058525320089443,Going Out,San Francisco
6135fecc0c5109129a29ad7b,Marin Day Schools Sherith Israel,37.7893367,-122.4319931,Preschool,"{'type': 'Point', 'coordinates': [-122.4319931, 37.7893367]}",3.4267500770531187,Preschool,San Francisco
6135fecc0c5109129a29ade2,Urban Remedy,37.79755381198069,-122.43149687600088,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.43149687600088, 37.79755381198069]}",3.432448508033941,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ad7d,La Scuola Internazionale di San Francisco,37.76071069172088,-122.38937934383624,School,"{'type': 'Point', 'coordinates': [-122.38937934383624, 37.76071069172088]}",3.471464243929708,Preschool,San Francisco
6135fecc0c5109129a29add3,Wildseed,37.7976259,-122.4324404,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.4324404, 37.7976259]}",3.515398909058566,Vegan Restaurant,San Francisco
6135fecc0c5109129a29adc1,Five Emerald Limousine,37.78083,-122.43081,Airport Tram,"{'type': 'Point', 'coordinates': [-122.43081, 37.78083]}",3.529199527271913,Transportation,San Francisco
6135fecc0c5109129a29adba,"Limo 5 Star, LLC",37.7828241,-122.4323695,Airport Tram,"{'type': 'Point', 'coordinates': [-122.4323695, 37.7828241]}",3.590297673069932,Transportation,San Francisco
6135fecc0c5109129a29add1,Shizen,37.76819038843062,-122.42162728988704,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.42162728988704, 37.76819038843062]}",3.628091536299605,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ad75,Golden Gate Guppies Preschool,37.78912353515625,-122.43450927734376,Preschool,"{'type': 'Point', 'coordinates': [-122.43450927734376, 37.78912353515625]}",3.649048157020705,Preschool,San Francisco
6135fecc0c5109129a29ad77,Glow Dance,37.7980181,-122.4349714,Preschool,"{'type': 'Point', 'coordinates': [-122.4349714, 37.7980181]}",3.742010864501239,Preschool,San Francisco
6135fecc0c5109129a29ad78,Kids Club Preschool,37.79845236216007,-122.4351328611374,Preschool,"{'type': 'Point', 'coordinates': [-122.4351328611374, 37.79845236216007]}",3.765145774501717,Preschool,San Francisco
6135fecc0c5109129a29ade6,Greens To Go,37.80665160831354,-122.43216279531416,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.43216279531416, 37.80665160831354]}",3.807677569591476,Vegan Restaurant,San Francisco
6135fecc0c5109129a29add5,Greens Restaurant,37.80675737834734,-122.43228771149803,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.43228771149803, 37.80675737834734]}",3.8226720032997776,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ada5,Underground SF,37.77230508350501,-122.42933638916288,Nightclub,"{'type': 'Point', 'coordinates': [-122.42933638916288, 37.77230508350501]}",3.850247858658965,Going Out,San Francisco
6135fecc0c5109129a29ad7a,Chibi Chan Preschool,37.78717202601414,-122.43726789951326,Preschool,"{'type': 'Point', 'coordinates': [-122.43726789951326, 37.78717202601414]}",3.9132773553959783,Preschool,San Francisco
6135fecc0c5109129a29ade4,Indochine,37.76468916550355,-122.42196627450242,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.42196627450242, 37.76468916550355]}",3.938064380287389,Vegan Restaurant,San Francisco
6135fecc0c5109129a29adc2,Limousine in San Francisco,37.804633,-122.435037,Airport Tram,"{'type': 'Point', 'coordinates': [-122.435037, 37.804633]}",3.9501465016717927,Transportation,San Francisco
6135fecc0c5109129a29adf1,"Stirred, Not Shaken",37.76196203130481,-122.41797208786012,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.41797208786012, 37.76196203130481]}",3.9713263621581607,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ada4,The Sycamore,37.762740458741554,-122.4196762752502,Bar,"{'type': 'Point', 'coordinates': [-122.4196762752502, 37.762740458741554]}",3.98515110693246,Going Out,San Francisco
6135fecc0c5109129a29adf0,Lettus Cafe Organic,37.80044937133789,-122.43756103515624,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.43756103515624, 37.80044937133789]}",4.021813046357024,Vegan Restaurant,San Francisco
6135fecc0c5109129a29adf2,Above Ground,37.762224,-122.419563,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.419563, 37.762224]}",4.026089000339747,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ade0,The Plant,37.80047667669209,-122.43774459333486,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.43774459333486, 37.80047667669209]}",4.0381987969579125,Vegan Restaurant,San Francisco
6135fecc0c5109129a29adb6,Gate 10,37.76469,-122.423949,Airport Gate,"{'type': 'Point', 'coordinates': [-122.423949, 37.76469]}",4.052370900042682,Transportation,San Francisco
6135fecc0c5109129a29adcf,Gracias Madre,37.761484,-122.419144,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.419144, 37.761484]}",4.072767927079616,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ad98,500 Club,37.763127342919965,-122.42406741172276,Nightclub,"{'type': 'Point', 'coordinates': [-122.42406741172276, 37.763127342919965]}",4.189960505561568,Going Out,San Francisco
6135fecc0c5109129a29adda,Cha-Ya Vegetarian Japanese Restaurant,37.76078630057616,-122.42155699648818,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.42155699648818, 37.76078630057616]}",4.25810945479518,Vegan Restaurant,San Francisco
6135fecc0c5109129a29ad99,9:20 Special,37.7852974340749,-122.44096020014926,Nightclub,"{'type': 'Point', 'coordinates': [-122.44096020014926, 37.7852974340749]}",4.265489201161329,Going Out,San Francisco
6135fecc0c5109129a29ad93,Madrone Art Bar,37.77402499617328,-122.4374303917682,Nightclub,"{'type': 'Point', 'coordinates': [-122.4374303917682, 37.77402499617328]}",4.366448229615405,Going Out,San Francisco
6135fecc0c5109129a29ade8,Jay's Cheesesteak,37.75696547549894,-122.42076974456218,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.42076974456218, 37.75696547549894]}",4.571714877662389,Vegan Restaurant,San Francisco
6135fecc0c5109129a29addc,Udupi Palace,37.75676871020177,-122.42108520192178,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.42108520192178, 37.75676871020177]}",4.605002305568156,Vegan Restaurant,San Francisco
6135fecc0c5109129a29adc3,1st Classic Limousine & Car Services,37.753734,-122.416878,Airport Tram,"{'type': 'Point', 'coordinates': [-122.416878, 37.753734]}",4.718814291087078,Transportation,San Francisco
6135fecc0c5109129a29ada8,Latin American Club,37.75539300926289,-122.4207389027174,Bar,"{'type': 'Point', 'coordinates': [-122.4207389027174, 37.75539300926289]}",4.719349108478185,Going Out,San Francisco
6135fecc0c5109129a29ad7c,Chibi Chan Too,37.783331,-122.445756,Preschool,"{'type': 'Point', 'coordinates': [-122.445756, 37.783331]}",4.720110237723066,Preschool,San Francisco
6135fecc0c5109129a29adef,Sun Rise Restaurant,37.75249297338891,-122.41465076247609,Latin American Restaurant,"{'type': 'Point', 'coordinates': [-122.41465076247609, 37.75249297338891]}",4.761823870824474,Vegan Restaurant,San Francisco
6135fecc0c5109129a29adf3,Herb’n Vegan,37.777337,-122.444151,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.444151, 37.777337]}",4.763848962976413,Vegan Restaurant,San Francisco
6135fecc0c5109129a29adf4,Sunny Vibrations Vegan Food Truck,37.75816208403143,-122.42682337760924,Vegetarian / Vegan Restaurant,"{'type': 'Point', 'coordinates': [-122.42682337760924, 37.75816208403143]}",4.770406967406674,Vegan Restaurant,San Francisco
6135fecc0c5109129a29aded,Beretta,37.7538556,-122.4206327,Italian Restaurant,"{'type': 'Point', 'coordinates': [-122.4206327, 37.7538556]}",4.862109829112192,Vegan Restaurant,San Francisco
