_id,name,category_code,offices,address1,address2,city,latitude,longitude,country_code
613517e27c85e5f861db87fa,Diagnoplex,biotech,"{'description': 'HQ', 'address1': 'Chemin de Vulliette 4, CH-1000 Lausanne 25', 'address2': '', 'zip_code': 'CH-1000', 'city': 'Lausanne', 'state_code': None, 'country_code': 'CHE', 'latitude': 46.5567716, 'longitude': 6.6833176}","Chemin de Vulliette 4, CH-1000 Lausanne 25",,Lausanne,46.5567716,6.6833176,CHE
613517e17c85e5f861db653d,Delve Networks,games_video,"{'description': None, 'address1': '206 1st Ave South', 'address2': None, 'zip_code': '98104', 'city': 'Seattle', 'state_code': 'WA', 'country_code': 'USA', 'latitude': 47.600818, 'longitude': -122.334117}",206 1st Ave South,,Seattle,47.600818,-122.334117,USA
613517e17c85e5f861db63ba,Metaplace,games_video,"{'description': 'hi', 'address1': '415 S Cedros Ave', 'address2': 'Suite 240', 'zip_code': '90275', 'city': 'Solana Beach', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 33.020832, 'longitude': -117.077311}",415 S Cedros Ave,Suite 240,Solana Beach,33.020832,-117.077311,USA
613517e17c85e5f861db638e,RotoHog,games_video,"{'description': '', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Los Angeles', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 33.959799, 'longitude': -118.343938}",,,Los Angeles,33.959799,-118.343938,USA
613517e17c85e5f861db6739,Generate,games_video,"{'description': 'Santa Monica', 'address1': '1545 26th Street', 'address2': 'Suite 200', 'zip_code': '90404', 'city': 'Santa Monica', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.031328, 'longitude': -118.471463}",1545 26th Street,Suite 200,Santa Monica,34.031328,-118.471463,USA
613517e17c85e5f861db673a,Generate,games_video,"{'description': 'New York', 'address1': '845 3rd Avenue', 'address2': '6th Floor, Suite 652', 'zip_code': '10022', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.7570972, 'longitude': -73.969821}",845 3rd Avenue,"6th Floor, Suite 652",New York,40.7570972,-73.969821,USA
613517e17c85e5f861db7046,Riot Games,games_video,"{'description': '', 'address1': '10736 Jefferson Blvd.', 'address2': '#622', 'zip_code': '90230', 'city': 'Culver City', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.0025911, 'longitude': -118.3942383}",10736 Jefferson Blvd.,#622,Culver City,34.0025911,-118.3942383,USA
613517e27c85e5f861db8451,Crux Biomedical,biotech,"{'description': 'Menlo park', 'address1': '1455 Adams Drive, #1170', 'address2': '', 'zip_code': '94025', 'city': 'Menlo Park', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.478519, 'longitude': -122.140715}","1455 Adams Drive, #1170",,Menlo Park,37.478519,-122.140715,USA
613517e27c85e5f861db85f1,Asteres,biotech,"{'description': 'HQ', 'address1': '4110 Sorrento Valley Blvd', 'address2': '', 'zip_code': '92121', 'city': 'San Diego', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 32.88791, 'longitude': -117.176096}",4110 Sorrento Valley Blvd,,San Diego,32.88791,-117.176096,USA
613517e27c85e5f861db86d1,MedServe,cleantech,"{'description': '', 'address1': '6565 West Loop South, Suite 400', 'address2': '', 'zip_code': '77401', 'city': 'Bellaire', 'state_code': 'TX', 'country_code': 'USA', 'latitude': 29.709928, 'longitude': -95.45866}","6565 West Loop South, Suite 400",,Bellaire,29.709928,-95.45866,USA
613517e27c85e5f861db883a,ElectraTherm,cleantech,"{'description': 'HQ', 'address1': '3208 Goni Road Carson City, Nevada 89706', 'address2': '', 'zip_code': '89706', 'city': 'Carson City', 'state_code': 'NV', 'country_code': 'USA', 'latitude': 39.1880124, 'longitude': -119.7480697}","3208 Goni Road Carson City, Nevada 89706",,Carson City,39.1880124,-119.7480697,USA
613517e27c85e5f861db86ba,Fulcrum Bioenergy,cleantech,"{'description': '', 'address1': '4900 Hopyard Road', 'address2': 'Suite 220', 'zip_code': '94588', 'city': 'Pleasanton', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.692934, 'longitude': -121.904945}",4900 Hopyard Road,Suite 220,Pleasanton,37.692934,-121.904945,USA
613517e27c85e5f861db884e,Versartis,biotech,"{'description': 'Corporate Headquarters', 'address1': '303 Twin Dolphin Drive', 'address2': 'Suite 600', 'zip_code': '94065', 'city': 'Redwood City', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.523194, 'longitude': -122.259179}",303 Twin Dolphin Drive,Suite 600,Redwood City,37.523194,-122.259179,USA
613517e27c85e5f861db886a,Solexant,cleantech,"{'description': '', 'address1': '2385 Bering Dr.', 'address2': '', 'zip_code': '95131', 'city': 'San Jose', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.3825306, 'longitude': -121.9198306}",2385 Bering Dr.,,San Jose,37.3825306,-121.9198306,USA
613517e17c85e5f861db6592,Zynga,games_video,"{'description': 'SF HQ', 'address1': '365 Vermont St.', 'address2': '', 'zip_code': '94103', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.765158, 'longitude': -122.404234}",365 Vermont St.,,San Francisco,37.765158,-122.404234,USA
613517e27c85e5f861db89e6,Coskata,cleantech,"{'description': 'Headquarters', 'address1': '4575 Weaver Parkway, Suite 100', 'address2': '', 'zip_code': '60555', 'city': 'Warrenville', 'state_code': 'IL', 'country_code': 'USA', 'latitude': 41.8035954, 'longitude': -88.159371}","4575 Weaver Parkway, Suite 100",,Warrenville,41.8035954,-88.159371,USA
613517e27c85e5f861db8a73,MBA Polymers,cleantech,"{'description': 'Headquarters', 'address1': '500 West Ohio Avenue', 'address2': '', 'zip_code': '94804', 'city': 'Richmond', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.93039, 'longitude': -122.374927}",500 West Ohio Avenue,,Richmond,37.93039,-122.374927,USA
613517e27c85e5f861db83fc,SolarEdge,cleantech,"{'description': 'Local US Office', 'address1': '3347 Gateway Boulevard', 'address2': '', 'zip_code': '94538', 'city': 'Fremont', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.4757796, 'longitude': -121.9382415}",3347 Gateway Boulevard,,Fremont,37.4757796,-121.9382415,USA
613517e27c85e5f861db8787,Recurrent Energy,cleantech,"{'description': '', 'address1': '300 California St.', 'address2': '7th Floor', 'zip_code': '94104', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.805289, 'longitude': -122.404448}",300 California St.,7th Floor,San Francisco,37.805289,-122.404448,USA
613517e27c85e5f861db8518,Recyclebank,cleantech,"{'description': 'Headquarters', 'address1': '95 Morton Street', 'address2': '7th Floor', 'zip_code': '10014', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.7310476, 'longitude': -74.0078134}",95 Morton Street,7th Floor,New York,40.7310476,-74.0078134,USA
613517e17c85e5f861db64fb,WildTangent,games_video,"{'description': 'Global Headquarters', 'address1': '18578 NE 67th Ct', 'address2': 'Building 5', 'zip_code': '98052', 'city': 'Redmond', 'state_code': 'WA', 'country_code': 'USA', 'latitude': 37.09024, 'longitude': -95.712891}",18578 NE 67th Ct,Building 5,Redmond,37.09024,-95.712891,USA
613517e17c85e5f861db7d00,Better Place,cleantech,"{'description': 'Better Place Palo Alto', 'address1': '1070 Arastradero Road,', 'address2': 'Suite 220', 'zip_code': '94304', 'city': 'Palo Alto', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.3949615, 'longitude': -122.1425097}","1070 Arastradero Road,",Suite 220,Palo Alto,37.3949615,-122.1425097,USA
613517e17c85e5f861db6c46,Sirtris Pharmaceuticals,biotech,"{'description': None, 'address1': '200 Technology Square', 'address2': 'Suite 300', 'zip_code': '02139', 'city': 'Cambridge', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.363567, 'longitude': -71.091189}",200 Technology Square,Suite 300,Cambridge,42.363567,-71.091189,USA
613517e17c85e5f861db68e9,Realtime Worlds,games_video,"{'description': None, 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Dundee', 'state_code': None, 'country_code': 'GBR', 'latitude': 56.461428, 'longitude': -2.968111}",,,Dundee,56.461428,-2.968111,GBR
613517e17c85e5f861db68ea,Realtime Worlds,games_video,"{'description': '', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Boulder', 'state_code': 'CO', 'country_code': 'USA', 'latitude': 40.010492, 'longitude': -105.276843}",,,Boulder,40.010492,-105.276843,USA
613517e27c85e5f861db88fc,PhotoThera,biotech,"{'description': 'PhotoThera', 'address1': '6190 Corte Del Cedro', 'address2': '', 'zip_code': '92011', 'city': 'Carlsbad', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 33.13324, 'longitude': -117.275027}",6190 Corte Del Cedro,,Carlsbad,33.13324,-117.275027,USA
613517e27c85e5f861db88ad,CT Atlantic,biotech,"{'description': 'HQ', 'address1': 'Wagistrasse 27', 'address2': '', 'zip_code': 'CH-8952', 'city': 'Schlieren', 'state_code': None, 'country_code': 'CHE', 'latitude': 47.3993054, 'longitude': 8.4600149}",Wagistrasse 27,,Schlieren,47.3993054,8.4600149,CHE
613517e17c85e5f861db6f08,My Damn Channel,games_video,"{'description': 'My Damn Channel, Inc.', 'address1': '202 W. 40th St.', 'address2': '16th Floor', 'zip_code': '10018', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.754762, 'longitude': -73.988543}",202 W. 40th St.,16th Floor,New York,40.754762,-73.988543,USA
613517e17c85e5f861db6f09,My Damn Channel,games_video,"{'description': 'Los Angeles office', 'address1': '2121 Rosecrans Ave.', 'address2': 'Suite 4310', 'zip_code': '90245', 'city': 'El Segundo', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 33.9019543, 'longitude': -118.3872018}",2121 Rosecrans Ave.,Suite 4310,El Segundo,33.9019543,-118.3872018,USA
613517e17c85e5f861db6418,Veodia,games_video,"{'description': 'HQ', 'address1': '1825 S Grant Street', 'address2': 'Suite 500', 'zip_code': '94402', 'city': 'San Mateo', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.553743, 'longitude': -122.300246}",1825 S Grant Street,Suite 500,San Mateo,37.553743,-122.300246,USA
613517e27c85e5f861db890c,Chronix Biomedical,biotech,"{'description': 'Chronix HQ', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'San Jose', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.320052, 'longitude': -121.877636}",,,San Jose,37.320052,-121.877636,USA
613517e17c85e5f861db6a4b,MUBI,games_video,"{'description': '', 'address1': '668 High Street', 'address2': '', 'zip_code': '94301', 'city': 'Palo Alto', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.44236, 'longitude': -122.161025}",668 High Street,,Palo Alto,37.44236,-122.161025,USA
613517e27c85e5f861db81aa,Crispy Gamer,games_video,"{'description': '', 'address1': '35 West 36th Street', 'address2': 'Suite 4W', 'zip_code': '10018', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.750597, 'longitude': -73.985273}",35 West 36th Street,Suite 4W,New York,40.750597,-73.985273,USA
613517e17c85e5f861db6b00,Jinni,games_video,"{'description': '', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Tel Aviv', 'state_code': None, 'country_code': 'ISR', 'latitude': 32.0554, 'longitude': 34.7595}",,,Tel Aviv,32.0554,34.7595,ISR
613517e27c85e5f861db8b74,Aqwise,cleantech,"{'description': None, 'address1': None, 'address2': None, 'zip_code': None, 'city': 'Herzliya', 'state_code': '', 'country_code': 'ISR', 'latitude': 32.162413, 'longitude': 34.844675}",,,Herzliya,32.162413,34.844675,ISR
613517e17c85e5f861db669c,Redux,games_video,"{'description': '', 'address1': '2054 University Avenue', 'address2': 'Floor #2', 'zip_code': '94704', 'city': 'Berkeley', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.87168, 'longitude': -122.269494}",2054 University Avenue,Floor #2,Berkeley,37.87168,-122.269494,USA
613517e17c85e5f861db6346,Xfire,games_video,"{'description': 'Xfire Headquarters', 'address1': '310 Wilshire Blvd.', 'address2': '', 'zip_code': '90401', 'city': 'Santa Monica', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.0184659, 'longitude': -118.49863}",310 Wilshire Blvd.,,Santa Monica,34.0184659,-118.49863,USA
613517e17c85e5f861db6d2b,TuneCore,games_video,"{'description': '', 'address1': '45 Main Street', 'address2': 'Suite 705', 'zip_code': '11201', 'city': 'Brooklyn', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.704382, 'longitude': -73.986572}",45 Main Street,Suite 705,Brooklyn,40.704382,-73.986572,USA
613517e27c85e5f861db83e6,Traversa Therapeutics,biotech,"{'description': 'Traversa Therapeutics', 'address1': '505 Coast Blvd South', 'address2': '', 'zip_code': '92037', 'city': 'La Jolla', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 32.843245, 'longitude': -117.279345}",505 Coast Blvd South,,La Jolla,32.843245,-117.279345,USA
613517e27c85e5f861db85d1,Tigo Energy,cleantech,"{'description': 'Tigo Energy Americas', 'address1': '170 Knowles Drive', 'address2': '', 'zip_code': '95032', 'city': 'Los Gatos', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.2612396, 'longitude': -121.9594672}",170 Knowles Drive,,Los Gatos,37.2612396,-121.9594672,USA
613517e27c85e5f861db85aa,QD Vision,nanotech,"{'description': 'Corporate Office', 'address1': '313 Pleasant St', 'address2': '', 'zip_code': '02472', 'city': 'Watertown', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.3678629, 'longitude': -71.1998364}",313 Pleasant St,,Watertown,42.3678629,-71.1998364,USA
613517e17c85e5f861db77ec,SolarCity,cleantech,"{'description': 'HQ', 'address1': '3055 Clearview Way', 'address2': '', 'zip_code': '94402', 'city': 'San Mateo', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.563039, 'longitude': -122.277639}",3055 Clearview Way,,San Mateo,37.563039,-122.277639,USA
613517e27c85e5f861db88ce,Taligen Therapeutics,biotech,"{'description': 'Headquarters', 'address1': '245 First Street', 'address2': 'Suite 1830, 18th Floor', 'zip_code': '02142', 'city': 'Cambridge', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.3634664, 'longitude': -71.0786638}",245 First Street,"Suite 1830, 18th Floor",Cambridge,42.3634664,-71.0786638,USA
613517e17c85e5f861db62f6,sezmi,games_video,"{'description': '', 'address1': '1301 Shoreway Road', 'address2': 'Suite 310', 'zip_code': '94002', 'city': 'Belmont', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.524422, 'longitude': -122.265869}",1301 Shoreway Road,Suite 310,Belmont,37.524422,-122.265869,USA
613517e17c85e5f861db62f7,sezmi,games_video,"{'description': '', 'address1': '2951 28th Street', 'address2': 'Suite 2040', 'zip_code': '90405', 'city': 'Santa Monica', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.017373, 'longitude': -118.453218}",2951 28th Street,Suite 2040,Santa Monica,34.017373,-118.453218,USA
613517e17c85e5f861db62f8,sezmi,games_video,"{'description': '', 'address1': '1000 NW 65th Street', 'address2': 'Suite 300', 'zip_code': '33309', 'city': 'Fort Lauderdale', 'state_code': 'FL', 'country_code': 'USA', 'latitude': 26.207024, 'longitude': -80.157296}",1000 NW 65th Street,Suite 300,Fort Lauderdale,26.207024,-80.157296,USA
613517e27c85e5f861db882e,Applied Genetics Technologies Corporation,biotech,"{'description': 'Headquarters', 'address1': '11801 Research Drive', 'address2': 'Suite D', 'zip_code': '32615', 'city': 'Alachua', 'state_code': 'FL', 'country_code': 'USA', 'latitude': 29.7847641, 'longitude': -82.4768036}",11801 Research Drive,Suite D,Alachua,29.7847641,-82.4768036,USA
613517e27c85e5f861db8857,Proteon Therapeutics,biotech,"{'description': 'Proteon Therapeutics', 'address1': '200 West Street', 'address2': '', 'zip_code': '02451', 'city': 'Waltham', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.3913892, 'longitude': -71.2709869}",200 West Street,,Waltham,42.3913892,-71.2709869,USA
613517e27c85e5f861db85b7,Playdom,games_video,"{'description': 'Palo Alto - Headquarters', 'address1': '395 Page Mill Road', 'address2': '2nd Floor', 'zip_code': '94306', 'city': 'Palo Alto', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.393536, 'longitude': -122.076747}",395 Page Mill Road,2nd Floor,Palo Alto,37.393536,-122.076747,USA
613517e17c85e5f861db6acf,Turbine,games_video,"{'description': None, 'address1': '60 Glacier Drive, Suite 4000', 'address2': '', 'zip_code': '', 'city': 'Westwood', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.214483, 'longitude': -71.185964}","60 Glacier Drive, Suite 4000",,Westwood,42.214483,-71.185964,USA
613517e17c85e5f861db6ad0,Turbine,games_video,"{'description': '', 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Redwood City', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.477652, 'longitude': -122.223384}",,,Redwood City,37.477652,-122.223384,USA
613517e27c85e5f861db89cf,Bioscale,biotech,"{'description': '', 'address1': '', 'address2': '4 MAGUIRE ROAD', 'zip_code': '02421', 'city': 'LEXINGTON', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.3609606, 'longitude': -71.1017618}",,4 MAGUIRE ROAD,LEXINGTON,42.3609606,-71.1017618,USA
613517e27c85e5f861db8477,BiPar Sciences,biotech,"{'description': 'Headquarters', 'address1': '1000 Marina Blvd.', 'address2': 'Suite 550', 'zip_code': '94005', 'city': 'Brisbane', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.674378, 'longitude': -122.387699}",1000 Marina Blvd.,Suite 550,Brisbane,37.674378,-122.387699,USA
613517e17c85e5f861db7fec,RealD,games_video,"{'description': 'HQ', 'address1': '100 North Crescent Dr.,', 'address2': 'Suite 120', 'zip_code': '90210', 'city': 'Beverly Hills', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.067554, 'longitude': -118.395658}","100 North Crescent Dr.,",Suite 120,Beverly Hills,34.067554,-118.395658,USA
613517e17c85e5f861db69c5,Comcast,games_video,"{'description': 'One Comcast Center', 'address1': '1701 JFK Blvd', 'address2': '', 'zip_code': '19103', 'city': 'Philadelphia', 'state_code': 'PA', 'country_code': 'USA', 'latitude': 39.9525762, 'longitude': -75.1652518}",1701 JFK Blvd,,Philadelphia,39.9525762,-75.1652518,USA
613517e27c85e5f861db87d1,Sagent Pharmaceuticals,biotech,"{'description': 'Corporate', 'address1': '1901 N. Roselle Road', 'address2': 'Suite 700', 'zip_code': '60195-3176', 'city': 'Schaumburg', 'state_code': 'IL', 'country_code': 'USA', 'latitude': 42.061187, 'longitude': -88.0794478}",1901 N. Roselle Road,Suite 700,Schaumburg,42.061187,-88.0794478,USA
613517e17c85e5f861db6b1d,OVGuide,games_video,"{'description': None, 'address1': '', 'address2': '', 'zip_code': '', 'city': 'Los Angeles', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 34.052187, 'longitude': -118.243425}",,,Los Angeles,34.052187,-118.243425,USA
613517e17c85e5f861db7e28,Heyzap,games_video,"{'description': 'Head Quaters', 'address1': '3rd Floor, 251 Kearny Street', 'address2': 'Kearny Street', 'zip_code': '94108', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.7905538, 'longitude': -122.4041485}","3rd Floor, 251 Kearny Street",Kearny Street,San Francisco,37.7905538,-122.4041485,USA
613517e27c85e5f861db86d2,Rapid Action Packaging,cleantech,"{'description': '', 'address1': '107 Mortlake High Street', 'address2': 'London SW14 8HQ', 'zip_code': '', 'city': 'London', 'state_code': None, 'country_code': 'GBR', 'latitude': 51.4698433, 'longitude': -0.2611303}",107 Mortlake High Street,London SW14 8HQ,London,51.4698433,-0.2611303,GBR
613517e27c85e5f861db8b81,Chestnut Medical,biotech,"{'description': '', 'address1': '173 Jefferson Dr.', 'address2': '', 'zip_code': '94025', 'city': 'Menlo Park', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.4819462, 'longitude': -122.1717587}",173 Jefferson Dr.,,Menlo Park,37.4819462,-122.1717587,USA
613517e27c85e5f861db8867,EnerNOC,cleantech,"{'description': 'Headquarters', 'address1': '75 Federal Street', 'address2': 'Suite 300', 'zip_code': '02110', 'city': 'Boston', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.355246, 'longitude': -71.056915}",75 Federal Street,Suite 300,Boston,42.355246,-71.056915,USA
613517e17c85e5f861db6259,PodTech,games_video,"{'description': None, 'address1': '1801 Page Mill Rd - Suite 400', 'address2': None, 'zip_code': '94304', 'city': 'Palo Alto', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.408256, 'longitude': -122.154176}",1801 Page Mill Rd - Suite 400,,Palo Alto,37.408256,-122.154176,USA
613517e27c85e5f861db8964,Waste Remedies,cleantech,"{'description': '', 'address1': '7935 Clayton Road', 'address2': '', 'zip_code': '63117', 'city': 'St. Louis', 'state_code': 'MO', 'country_code': 'USA', 'latitude': 38.65539, 'longitude': -90.296192}",7935 Clayton Road,,St. Louis,38.65539,-90.296192,USA
613517e27c85e5f861db874a,Stellaris,cleantech,"{'description': '', 'address1': '16 Esquire Road', 'address2': '', 'zip_code': '01862', 'city': 'North Billerica', 'state_code': 'MA', 'country_code': 'USA', 'latitude': 42.56282, 'longitude': -71.304385}",16 Esquire Road,,North Billerica,42.56282,-71.304385,USA
613517e27c85e5f861db879a,Biofisica,biotech,"{'description': '', 'address1': '6455 East Johns Crossing', 'address2': 'Suite 285', 'zip_code': '30097', 'city': 'Duluth', 'state_code': 'GA', 'country_code': 'USA', 'latitude': 34.062588, 'longitude': -84.16923}",6455 East Johns Crossing,Suite 285,Duluth,34.062588,-84.16923,USA
613517e27c85e5f861db8701,Arisdyne Systems,cleantech,"{'description': 'Corporate Office', 'address1': '17909 Cleveland Parkway Dr.', 'address2': '', 'zip_code': '44135', 'city': 'Cleveland', 'state_code': 'OH', 'country_code': 'USA', 'latitude': 41.424425, 'longitude': -81.822531}",17909 Cleveland Parkway Dr.,,Cleveland,41.424425,-81.822531,USA
613517e17c85e5f861db7653,Brightstorm,games_video,"{'description': 'Headquarters', 'address1': '685 Market St. Street, Suite 270', 'address2': '', 'zip_code': '94105', 'city': 'San Francisco', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.804619, 'longitude': -122.371203}","685 Market St. Street, Suite 270",,San Francisco,37.804619,-122.371203,USA
613517e27c85e5f861db8610,Saavn,games_video,"{'description': 'Corporate Headquarters', 'address1': '', 'address2': '', 'zip_code': '10016', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.743877, 'longitude': -73.98618}",,,New York,40.743877,-73.98618,USA
613517e27c85e5f861db86e6,DynaPump,cleantech,"{'description': '', 'address1': '2441 High Timbers', 'address2': 'Suite 200', 'zip_code': '77380', 'city': 'The Woodlands', 'state_code': 'TX', 'country_code': 'USA', 'latitude': 30.161661, 'longitude': -95.471256}",2441 High Timbers,Suite 200,The Woodlands,30.161661,-95.471256,USA
613517e27c85e5f861db88bd,Axikin Pharmaceuticals,biotech,"{'description': 'HQ', 'address1': '10835 Road To The Cure, Suite 250', 'address2': '', 'zip_code': '92121', 'city': 'San Diego', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 32.902232, 'longitude': -117.236374}","10835 Road To The Cure, Suite 250",,San Diego,32.902232,-117.236374,USA
613517e17c85e5f861db8139,Major League Gaming,games_video,"{'description': 'Corporate Headquarters', 'address1': '3 Park Avenue', 'address2': '32nd Floor', 'zip_code': '10016', 'city': 'New York', 'state_code': 'NY', 'country_code': 'USA', 'latitude': 40.752672, 'longitude': -73.97593}",3 Park Avenue,32nd Floor,New York,40.752672,-73.97593,USA
613517e27c85e5f861db8a6c,Quench,cleantech,"{'description': 'USA', 'address1': '780 5th avenue', 'address2': 'Suite 200', 'zip_code': '19406', 'city': 'King of Prussia', 'state_code': 'PA', 'country_code': 'USA', 'latitude': 39.767016, 'longitude': -86.156255}",780 5th avenue,Suite 200,King of Prussia,39.767016,-86.156255,USA
613517e17c85e5f861db7724,AOptix Technologies,biotech,"{'description': 'HQ', 'address1': '695 Campbell Technology Parkway', 'address2': '', 'zip_code': '95008', 'city': 'Campbell', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.279485, 'longitude': -121.94356}",695 Campbell Technology Parkway,,Campbell,37.279485,-121.94356,USA
613517e07c85e5f861db6173,Veoh,games_video,"{'description': '', 'address1': '10180 Telesis Court Suite', 'address2': 'Suite  400', 'zip_code': '92121', 'city': 'San Diego', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 32.902266, 'longitude': -117.20834}",10180 Telesis Court Suite,Suite  400,San Diego,32.902266,-117.20834,USA
613517e27c85e5f861db8582,eMeter,cleantech,"{'description': 'Corporate Headquarters', 'address1': '2215 Bridgepointe Parkway', 'address2': '', 'zip_code': '94404', 'city': 'San Mateo', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.560781, 'longitude': -122.284114}",2215 Bridgepointe Parkway,,San Mateo,37.560781,-122.284114,USA
613517e27c85e5f861db8837,Solix Biofuels,cleantech,"{'description': 'Solix Biofuels', 'address1': '430 B. North College Ave.', 'address2': '', 'zip_code': '80524', 'city': 'Fort Collins', 'state_code': 'CO', 'country_code': 'USA', 'latitude': 40.5932386, 'longitude': -105.0766501}",430 B. North College Ave.,,Fort Collins,40.5932386,-105.0766501,USA
613517e27c85e5f861db86be,SunEdison,cleantech,"{'description': 'Corporate Headquarters', 'address1': '12500 Baltimore Avenue', 'address2': '', 'zip_code': '20705', 'city': 'Beltsville', 'state_code': 'MD', 'country_code': 'USA', 'latitude': 39.0610803, 'longitude': -76.8863954}",12500 Baltimore Avenue,,Beltsville,39.0610803,-76.8863954,USA
613517e27c85e5f861db8716,SLR Consulting,cleantech,"{'description': 'US', 'address1': '22122 20th Avenue SE Building H', 'address2': 'Suite 150', 'zip_code': '98021', 'city': 'Bothell', 'state_code': 'WA', 'country_code': 'USA', 'latitude': 47.7975302, 'longitude': -122.2052314}",22122 20th Avenue SE Building H,Suite 150,Bothell,47.7975302,-122.2052314,USA
613517e27c85e5f861db8861,Turbine Air Systems,cleantech,"{'description': 'Corporate Headquarters', 'address1': '6110 Cullen Blvd.', 'address2': '', 'zip_code': '77021', 'city': 'Houston', 'state_code': 'TX', 'country_code': 'USA', 'latitude': 29.6982817, 'longitude': -95.3500171}",6110 Cullen Blvd.,,Houston,29.6982817,-95.3500171,USA
613517e27c85e5f861db8b92,Purfresh,cleantech,"{'description': 'HQ', 'address1': '1350 Willow Road,', 'address2': 'Suite 102', 'zip_code': '94025', 'city': 'Menlo Park', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.477008, 'longitude': -122.151599}","1350 Willow Road,",Suite 102,Menlo Park,37.477008,-122.151599,USA
613517e27c85e5f861db862d,EBR Systems,biotech,"{'description': '', 'address1': '686 W. Maude - Suite 102', 'address2': '', 'zip_code': '94085', 'city': 'Sunnyvale', 'state_code': 'CA', 'country_code': 'USA', 'latitude': 37.390233, 'longitude': -122.033741}",686 W. Maude - Suite 102,,Sunnyvale,37.390233,-122.033741,USA
613517e27c85e5f861db886e,Avantium Technologies,cleantech,"{'description': 'HQ', 'address1': 'Zekeringstraat 29', 'address2': '', 'zip_code': 'NL-1014', 'city': 'Amsterdam', 'state_code': None, 'country_code': 'NLD', 'latitude': 52.3965603, 'longitude': 4.8516964}",Zekeringstraat 29,,Amsterdam,52.3965603,4.8516964,NLD
